,Shared topic 1,Shared topic 2,Shared topic 3,Shared topic 4,Shared topic 5,Shared topic 6,Shared topic 7,Shared topic 8,Shared topic 9,Shared topic 10,ATAC private topic 2,ATAC private topic 3,ATAC private topic 4,ATAC private topic 6,ATAC private topic 9,ATAC private topic 10
192.8747678301292,1.6431005,-0.06030967,-2.1996675,2.0395784,-0.53466785,-2.2019095,0.7902754,0.12489593,0.52046484,0.26399362,4.3566446,0.71167564,1.218391,0.5232374,-1.5220593,0.5473072
196.05467685267845,1.6484487,-0.41615635,-0.16557828,1.8328058,0.88670284,-0.5610779,-0.11314775,-2.6166666,1.106017,-0.12655911,4.1034813,1.8797566,1.4913086,0.6699899,-2.4457781,-1.6383488
196.84284972347632,-0.040277075,-1.3675046,-2.8764997,-2.1107173,-4.1595216,-0.30808666,2.3492467,-3.3649209,2.0007257,1.4727746,-1.8634408,-4.0389323,2.7426422,2.0444086,-3.6529508,-3.459473
197.92142179424647,1.9657137,-3.0878913,0.5479916,2.6715012,1.0145133,0.47073826,-3.3690422,-2.598396,-3.968434,-0.46261367,5.7394733,2.5052361,-3.338298,-2.9640255,-1.7180079,-0.38810843
197.97079029094564,1.754642,-0.86184394,-0.172541,2.2660358,0.8348386,-0.5313778,-0.19514874,-2.4577498,0.18895975,-0.7127366,4.821167,1.4238435,0.70925456,-0.6719513,-1.3347652,0.21309908
198.83997255852645,-2.9727042,-2.5395517,-3.4009473,-3.4967573,-3.920061,-0.73213744,2.5544708,-3.3077438,2.2157938,1.6991183,-5.6573377,-3.466817,2.7434294,2.2806103,-3.12757,-3.341116
199.03801410164277,0.9729449,-0.37445295,-3.4731333,0.7813848,-3.1448286,-4.0466084,1.3956935,-3.6071503,2.4505656,-0.121399574,-1.742837,-0.8580987,2.8166125,1.8217548,-3.8087957,-2.9556236
203.00783554791133,1.7879503,-1.0205162,1.5291244,2.138275,1.7605674,0.053462308,-3.6494393,-3.7853873,-3.8740957,-0.26263398,4.6043286,2.7294588,-3.397745,-3.8291512,-1.1792024,-1.8360447
204.94176571712612,1.6751889,-0.56531554,-3.7517705,2.108897,-0.094560444,-2.1125324,1.3454905,-1.451692,1.0907302,0.19474293,3.9684663,-0.81619877,1.9132782,1.2908182,-2.629105,0.5151385
206.00182596328784,2.22109,-2.7799315,-0.7774214,2.1598697,-0.8196933,-0.1815134,0.35512006,-3.6349797,0.435392,0.047776975,4.059647,0.8159707,0.94675183,-0.6705404,-3.3197894,-2.4814668
206.93902676715402,1.8299865,-0.88954467,-4.750253,1.8051624,-3.52613,-3.2445445,1.809093,-3.3750377,1.7774746,0.4930215,2.3421953,-3.4094343,2.527105,1.8355557,-3.7277954,-2.8739882
210.84240628593324,-0.43013945,-3.441172,-4.7430925,-2.8497732,-4.191502,-4.5336604,2.645061,-3.828137,2.7209673,-0.6065547,-3.6411796,-4.00774,3.0253663,2.4915223,-3.9735854,-3.8407729
211.001576672857,1.40416,-4.619761,-0.015615272,2.7336245,-4.252779,-3.9099107,-3.6476488,-3.5318928,2.3597472,-4.020197,3.5499127,-3.6031346,1.9086179,1.3525292,-3.0905042,-0.9770487
212.88710115128885,2.1408138,-1.9708731,-4.686398,2.124223,-3.9383326,-4.047332,0.76608574,-2.8205352,1.6715997,-0.04956191,3.9728255,-3.032796,2.147943,0.6916405,-3.3919604,-2.4070566
216.03618526722593,1.6684116,-1.4239378,-1.808388,2.1658053,-0.4466245,-0.66068554,1.0586766,-0.93064046,0.85582334,-0.21112275,4.067727,0.23062068,1.6794711,1.1002322,-3.0739229,0.5588661
216.9287627592466,2.2523715,-3.1315675,0.43435013,3.016451,0.04889611,-0.023339314,-3.7837863,-2.092286,-4.387573,-1.2824209,5.558666,2.3478646,-3.6778011,-3.4882748,-1.8263628,-1.0225427
217.01241249182988,2.0543857,-1.676385,0.6473712,2.4254649,0.84638613,-0.60220855,-3.8938787,-2.5565386,-0.8930835,-0.41655022,5.1572485,1.1363051,0.80589545,-2.2128098,-1.4730152,0.97269356
219.04566742133866,1.4800868,-3.6707277,1.3436059,2.0464802,-4.2657094,1.0090356,0.57838416,-4.1403913,1.0412533,-0.2460001,3.5212157,-3.3538258,1.7770721,0.83018297,-3.4242344,-2.6105113
224.95798481468776,1.88172,-3.3290021,0.5713633,2.822313,1.2237622,-0.20131184,-4.1799345,-2.1746085,-3.717314,-0.3966647,5.5708685,2.2020981,-3.4648368,-3.6206534,-1.7871904,-0.43808493
224.98973047401952,1.8665388,-1.408397,0.9339477,2.3155844,1.4523038,0.44581267,-3.7000644,-3.652132,-2.3888626,-1.0084232,5.1953726,2.3899868,-0.8543398,-3.460488,-1.739833,-0.0688995
225.06208254065837,1.212258,0.23643094,0.12723875,2.1404676,0.08188698,-2.850107,-0.42779145,-3.625835,1.1412343,-0.25972202,4.467491,1.9814286,0.9552312,-1.278065,-3.0268602,-1.0131198
225.98662968204684,1.8608631,-1.5635523,-1.2399033,2.1773267,0.42030707,-0.73431087,-0.118717656,-3.4790998,0.71694416,0.0037493713,4.4798326,0.9054601,1.3165152,0.5146519,-2.9951243,0.3353079
227.20205935346317,0.29017633,-0.6245311,0.20973562,2.1009476,2.531343,-0.33528194,-1.1041474,-3.0661147,-0.27231666,-4.0656524,0.27774715,3.1684582,-2.5964909,-4.418891,1.6022166,0.09752556
228.0514646729996,0.32437697,0.96226406,-4.18723,-4.0374727,-3.8176715,-2.5448527,2.8024664,-3.7070692,1.8034223,0.8364284,-5.5933795,-2.0317452,2.5840015,1.6671693,-3.3751423,-3.5855918
228.064637989851,1.6913531,-1.5948275,0.27344513,2.5551896,1.46432,0.3613081,-4.3583426,-2.5532463,-3.6812656,-0.7394832,5.1172047,2.103053,-3.5627508,-4.3617635,1.0672269,1.0157946
229.01209235449537,1.7205015,-1.7166214,1.2057371,2.8830473,1.7584677,-0.15964139,-3.7764654,-3.1150413,-4.439668,-2.54022,6.0566893,2.809268,-3.4889627,-3.863612,-1.1807729,0.39107797
230.01681152516386,1.1881236,-3.7907224,-4.041536,0.7149608,-3.6732411,-4.025668,1.5765811,-3.5784218,2.8962152,-4.293982,3.1635075,-1.8225155,2.5703182,0.9793593,-2.991143,-2.8156161
234.85947578714223,1.7068183,0.15151341,-4.7610745,1.5915729,-3.5034525,-4.5157285,1.9008989,-3.3316636,1.863232,0.24947312,3.3444142,-1.400325,2.4361281,1.6619388,-3.8674889,-1.7909955
236.00500697158222,1.1767713,-1.6391919,-4.0284224,-3.1033235,-3.2253544,-0.26129007,2.1944604,-2.70843,2.396141,-2.9869785,-1.5084062,-1.9873507,2.8924131,1.4494517,-2.9910848,-3.2606788
238.90117805852654,2.014723,-0.2792313,-0.28746927,2.30354,1.15485,-0.25888267,-3.936025,-1.4672933,-4.5027485,0.03210575,5.017782,2.0113606,-3.710008,-4.178261,-0.5674503,0.90166867
239.01703058836446,1.1319863,-0.11287142,0.5570438,3.0685568,0.0024762405,0.92337257,-3.8671758,-3.278248,-4.0198503,-2.2806518,5.47733,1.4509691,-3.5395145,-3.6433191,-1.6380465,-0.12757058
241.2176960257089,-0.34995633,-2.78247,0.47458693,2.3425686,2.8805134,-0.055236526,-4.6139493,-2.612169,-3.2862332,-4.5637026,0.33784246,3.4729187,-3.8962867,-4.2549696,1.5683539,-0.4567004
243.9569907819224,1.7367315,-0.64077455,0.18951923,2.1156936,0.55661446,0.025644116,-1.617177,-2.0136824,-0.4885592,-0.04241274,4.524062,1.6727073,-0.79893774,-3.0958848,-1.4797707,0.5642938
243.96634125345926,2.2937214,-3.9401982,0.86796933,2.8187559,-1.706751,0.25037637,-4.2747874,-3.5204406,-4.0200973,-1.3296741,5.646163,1.803932,-3.6641624,-3.5088294,-2.3082457,0.5152576
245.05446506999195,1.9197519,-2.0800977,1.3297713,2.5723214,1.5307053,0.8412161,-4.0907216,-3.8859239,-4.8152184,-0.81389034,5.5302544,2.555926,-3.880694,-4.015381,0.96722054,-0.30430454
252.02560449977886,1.8650194,-0.9619192,1.3445559,2.596189,1.6884328,-1.7836494,-3.968995,-3.523384,-4.484384,-1.0375849,6.0905805,2.4863057,-3.485482,-3.884969,-2.2676504,-1.0160421
253.00992732046052,1.6301252,-2.5850105,-4.6110363,1.2578882,-2.8211432,-4.399586,1.3642633,-3.5243678,2.4052835,0.095262624,1.4089761,-2.426631,2.6173935,1.7559615,-3.6639056,-2.6369274
253.21776629818507,0.7151434,-2.0365987,0.46772847,2.6604643,2.5797417,0.4136946,-4.8497877,-2.07858,-5.2163334,-4.7528386,1.562484,3.1380606,-4.3975616,-4.638699,1.9795939,0.5531432
258.9966528160474,1.8452263,-0.665058,-1.2472591,2.2137048,0.44256765,-2.477932,0.84892243,-3.335895,1.065894,-0.39083228,3.3664358,0.9110352,1.7302202,0.66008914,-2.547844,0.47491938
262.90041445787443,1.3801594,-3.3240683,-4.7547374,0.1093421,-4.2284775,-4.6251574,2.2508888,-4.022215,2.5035458,-0.08587862,1.2056632,-3.4982393,2.842317,2.19727,-3.932281,-3.408414
263.0410068270129,1.9385217,-2.767873,-2.902213,-1.3201487,-4.0946784,0.48258287,2.0003185,-3.0158002,1.4604887,0.7413642,-2.8214214,-3.4599636,2.7334538,1.7781149,-3.7316015,-3.804507
264.8975673009733,1.246401,-2.6368768,-4.7633495,0.3838429,-3.9537098,-4.469299,2.2478716,-3.9779825,2.3932343,0.038278352,-1.0263226,-4.075478,2.806407,2.1802592,-4.057385,-3.6352558
266.9424158596048,1.9914434,-2.1759377,-3.01339,2.3689134,0.18508157,-0.54831034,-0.090553366,-2.7001164,0.52530897,-0.38956398,4.588185,0.92157793,1.0380626,0.46849728,-3.2307615,-0.15100926
269.24867786223507,-1.3370739,-4.59428,0.55689234,2.0672886,3.2319634,-0.24244611,-4.012077,-3.94089,-4.5397873,-4.6033134,-0.91650295,3.791161,-3.8725748,-4.071203,0.6849159,-1.651046
270.0913605695849,1.8188117,-2.1798346,-0.28201842,1.772602,-3.7223935,-2.1645951,1.4268254,-3.8424072,1.7650195,0.3174392,1.3649565,-2.754174,2.360808,1.6689811,-3.7156184,-2.9135842
271.10340537771975,1.5869915,-4.1939034,1.3513492,1.0993518,-4.695886,0.910757,0.8925807,-4.5872936,1.2731203,0.3976951,0.09212828,-3.4603307,2.0420694,1.2699095,-3.7725515,-3.0703044
275.03658577190896,-0.03770566,-3.1933029,-4.2986984,0.0396,-3.7895992,-3.4445848,1.5444456,-3.412521,2.874253,-0.43319672,-1.296295,-3.0289037,2.6269925,1.3318398,-3.0887449,-3.1605628
280.0286298039873,1.8108608,-0.67759657,-3.229368,1.7383033,0.12317897,-3.9810474,0.8431469,-3.3994644,1.8615453,-0.08704208,3.7638516,0.75677377,2.1897793,1.4496903,-3.5728588,-2.9546096
281.0362856493995,1.9618515,-3.97145,-0.6177642,2.1428123,-1.0039217,-0.5890677,1.1113607,-3.3388228,1.0267421,-0.5150479,4.6799955,-0.96094334,1.7770255,1.1817673,-2.8106554,-1.6304762
281.0518004312097,1.6912434,-2.3904696,-0.41298297,1.963534,-0.7416247,0.23665437,1.1455562,0.39117274,0.63696593,-0.08597186,3.2803807,0.5588011,1.6308955,1.0087326,-0.8831581,0.2597243
281.24029940640725,-1.9241394,-3.8012872,0.8453627,2.489673,3.029987,0.41157523,-4.002184,-3.6518447,-4.321073,-3.9446385,-0.117931366,3.3215866,-3.5840383,-3.7752612,1.3777366,-1.1122262
283.25573969089584,-1.3186679,-4.744639,1.1726615,1.8834764,3.0904448,0.4357236,-4.4066005,-4.111546,-4.643142,-4.6201844,-0.31776524,3.7254865,-4.0451508,-4.2877784,0.880522,-2.1598408
284.26762446091493,0.91006327,-1.2467405,0.06090765,2.190792,2.715553,-0.34238285,-4.231093,-4.133232,-2.3708208,-1.902971,1.3883417,3.348471,-3.7753603,-4.513043,1.1095092,0.9669415
284.7752181446451,-2.1533444,-4.152081,-4.5862207,-3.5413988,-4.2099447,-4.4067426,2.76943,-3.8116212,2.8306406,-1.4739269,-5.7009444,-3.6921577,3.0959356,2.5699613,-3.8630064,-3.5713542
295.2282245509332,-1.6088419,0.1309542,0.792408,-0.61189866,3.3352582,-2.5963197,-4.1152186,-3.6095984,-4.2124324,-3.5462446,-2.4489107,3.9430175,-3.0552504,-3.4939835,0.3205813,-2.1378715
296.99945362653375,-1.9006158,-3.8222275,3.1177993,2.4024658,-1.5030049,-0.93239784,-3.6650238,-3.6770914,-3.8884614,-3.978588,1.8839946,2.1113737,-2.8750188,-3.3289928,-2.3154404,-1.5410128
301.21751275776575,-1.6452726,-4.7213306,-0.35003358,1.9360102,3.2794237,-0.32357386,-4.5018725,-3.3290179,-4.7293453,-4.4118147,-0.47846293,3.7979028,-4.1166477,-4.2362638,1.1513827,-2.5128891
303.05047978091903,1.9564769,-3.0022264,-1.4222529,2.264887,-3.748325,-2.398349,0.92771727,-3.8924384,1.4710106,-0.6173011,4.730365,-3.2698333,1.9683682,1.130124,-3.3059313,-1.567131
304.23647570057256,0.95317066,-2.3166196,-0.17503276,2.6314075,2.5715568,0.3970132,-4.8802447,-0.0844219,-5.16682,-3.7377653,2.582972,3.0144472,-4.3210073,-4.5702043,1.9589399,0.7472418
307.26475333661443,-3.034046,-5.005742,0.442668,2.0753803,3.242849,0.91182643,-4.5844774,-3.8487685,-4.9045334,-4.551187,-0.76618767,3.7092562,-4.163476,-4.401321,1.1659356,-1.4047484
308.0987783478931,1.8191012,0.32555073,-3.8001945,1.8573446,2.243413,0.06360124,-3.5639102,-3.7635162,-1.0797362,-1.4977579,5.4337325,2.579768,-2.5084825,-3.182378,-1.4568204,-1.6998821
323.028674108115,1.9195212,-0.028622,1.5361665,1.9970837,1.9059933,-0.2751138,-4.6280117,-4.247974,-4.9357905,-0.3848473,5.562848,2.9640956,-4.026363,-4.358708,-2.2360404,-2.0758803
327.2334488570279,-0.935776,-3.500033,-2.1545966,1.6242858,3.2336924,-0.29551762,-4.357632,-2.0170271,-4.752691,-3.795931,0.81181395,3.7197185,-3.9380727,-3.8074727,1.5292637,-2.891917
329.24916906370004,-1.1322315,-4.4069614,-0.5380009,1.9090645,3.3226702,0.20950182,-4.558341,-3.0584683,-4.88747,-4.4766626,-0.42234826,3.7796628,-4.196407,-4.263162,1.5628517,-2.3069897
331.2643761131768,-0.24582207,-4.6139774,-1.240112,1.6364836,3.2655597,0.6442508,-4.6303525,-1.9655702,-4.869359,-3.7546644,-0.29502106,3.8712206,-4.0652003,-4.1968517,1.2838389,-2.696031
333.09419689884004,1.7292813,-4.109235,-0.020726364,2.0079873,0.054088484,-0.18244268,0.7601841,-1.5581633,0.6267647,0.097224064,3.6851687,1.482723,1.6282129,0.93485445,-2.8837698,-0.5976658
347.04014579367134,1.178923,-0.6750886,1.8436449,2.0924199,2.583248,0.03946593,-4.048364,-3.9182162,-4.280352,-3.8789678,4.7627506,3.323794,-3.5130913,-3.7955,-2.113401,-0.7019747
360.9624010138954,-0.8614992,-3.703898,-4.1110344,-3.080277,-3.2966633,-3.6304107,1.1160965,-2.9615424,3.395601,-3.6008759,-2.907543,-0.35157365,2.6250145,-1.5646232,-3.0052202,-2.6621747
360.9714027015639,-2.1558695,0.67541075,1.2466645,2.8279092,2.8846784,-4.426677,-4.1404977,-4.009346,-4.4736485,-4.283764,2.497707,3.3179295,-3.672571,-3.9420474,-0.4085647,-1.5898567
362.051071780642,1.2150949,-3.0395534,2.5309355,2.7007756,1.6295055,-3.2852473,-3.8822038,-3.6346278,-4.262151,-3.4935153,4.779059,3.193078,-3.499378,-3.7280972,-2.7235296,-1.5478209
362.9596002952725,-0.67824763,-0.2091833,-3.5649526,0.7368389,-3.396547,-3.8326187,1.9703192,-3.6509664,2.4763596,-0.51396066,1.8321514,-3.231724,2.7269707,1.5414177,-3.2953546,-2.9109867
364.9569285058741,0.7371004,-1.4168817,-4.2647996,1.1785624,-2.3663642,-4.151914,1.5501893,-3.6596487,2.6821792,-0.07750388,2.5997725,-1.8905514,2.4506922,1.0404245,-3.510718,-1.9124278
382.9051074017063,-0.3688525,-3.4133182,-4.3808312,1.9864768,-2.4857988,-2.4930062,1.2097609,-3.597163,2.6767528,-0.26979604,0.8130411,-2.2501378,2.7248728,-1.9949999,-2.6092525,-1.5984198
384.9021188095627,0.9059527,-3.688861,-4.1202807,0.5584282,-2.6667843,-3.7616081,1.5422503,-3.030961,2.8125627,-3.1582155,0.9017787,-2.3829834,2.6837797,1.4885831,-2.5805302,-2.8776186
393.2782623168676,-3.2911422,-2.9179556,-4.23963,0.93035877,-2.8578503,-3.301575,1.2130102,-3.249968,3.1396358,-3.940579,-2.0373642,-2.8442078,2.718272,-0.120586574,-2.831702,-1.5286812
396.9206742817861,-0.23979773,-1.2888432,-2.9869454,2.1602404,1.0517232,0.23309673,0.9931821,-2.6746354,2.0932674,-2.4437034,3.7526796,-2.0843637,2.3240736,-1.1814748,-1.2695767,-0.6827654
398.9177721690224,1.0660673,-3.5804381,-3.5761406,1.6074365,0.7492254,0.27913737,1.3540984,-3.5958529,2.039258,-0.7223544,4.203108,-0.1883026,2.1661983,0.46815813,-2.3788772,-1.9225523
423.9395643825002,0.116835475,-3.4370847,-0.3122612,1.8007338,2.3406622,1.0242087,-0.8621675,-3.8390408,0.7724852,-1.7347784,2.9900331,3.1495109,-1.533302,-3.4759233,1.0069475,-0.4178491
437.9553421313627,0.35081208,-4.432049,-0.0052424367,2.7035432,2.445667,1.5082945,-3.6688478,-3.6164162,-4.418263,-4.507572,1.7849197,3.3608265,-3.6806064,-3.9455113,1.3270193,-1.9365653
439.9524092951356,0.36793414,-3.2903423,0.17258164,2.7938535,2.4253352,1.5507647,-3.701872,-3.2758925,-3.105495,-4.151354,2.3411853,3.4936295,-3.3990326,-3.5133498,0.35101908,-1.7516682
451.9709186513586,-1.4018021,-4.364758,-2.571667,2.877113,2.702224,1.6935889,-4.0100775,-3.9278402,-4.2293916,-4.290559,1.972081,3.5034068,-3.6896513,-3.8723433,0.2044877,-0.9069255
457.90052695249165,-1.6640877,-4.3937616,-0.6755717,2.8231568,2.710835,1.8162872,-3.9905403,-3.484218,-4.0468206,-4.121732,1.3536961,3.604916,-3.5897677,-3.7414122,1.1727948,-0.5646664
459.8977515489512,0.72943133,-3.2947423,-0.8546366,2.6629288,2.6069162,1.8965915,-4.02189,-3.547233,-3.8633783,-4.17488,1.7281697,3.6020706,-3.6979706,-3.6394594,0.7490614,-1.6135827
464.85043842507764,-0.5946146,-2.6872215,-4.0331497,1.0335255,-2.807233,-3.4123073,1.8435829,-3.2964911,2.8026593,-3.0251024,-0.1544298,-2.7335193,2.622101,0.7154912,-2.8457,-2.6864073
465.986391371257,-0.054500178,-4.9534354,-1.7820445,2.9624145,2.6169453,1.3496306,-4.6243215,-3.4848063,-4.800749,-4.7341576,1.6668429,3.3202496,-4.2154713,-4.438527,1.2658663,-0.09010682
466.84747244516325,0.99610823,-3.5809119,-3.6814065,0.95826155,-0.06637681,-2.5916357,1.1844748,-3.2836082,2.6215744,-1.0081955,0.6454071,-1.4940193,2.7058978,0.6449561,-2.0190318,-1.5768825
467.98362166700974,-1.4483734,-4.531312,-1.343082,3.0281703,2.7160034,1.3261065,-4.4354386,-3.770117,-4.7453003,-4.6203756,1.3512931,3.3950357,-4.13592,-4.2163415,1.4244577,-1.1731985
471.91621148448985,-2.4762545,-4.57233,-0.40701354,3.0000434,2.729483,1.5921074,-4.346826,-3.8272278,-4.7494392,-4.463691,1.2845411,3.399704,-4.1140585,-4.258192,1.234329,-1.014059
473.91335764945956,-0.70320517,-4.685535,-1.7772065,2.9219315,2.7928576,1.84565,-4.340189,-3.9619055,-4.6306143,-4.5397053,0.92644954,3.5694659,-3.9074688,-4.1384673,1.202683,-1.281886
528.2732926516458,-0.7374776,-4.957801,1.1992927,2.485404,2.9438434,0.5962999,-4.6241956,-3.7069333,-4.9077644,-4.7126145,0.07778311,3.5336647,-4.227468,-4.50894,1.545871,-0.18436979
788.5476587894711,-1.0549315,-2.8606977,0.3999873,2.311989,3.021824,0.01699525,-3.9660397,-3.441663,-4.341281,-4.017112,-1.7507145,3.4634495,-3.527637,-3.6250246,1.5630561,-0.29897967
885.553757973446,-0.29770246,-4.9911504,1.1334981,2.4203308,2.833587,0.29992956,-4.6334424,-3.3278944,-4.9102254,-4.770734,0.26785612,3.5455263,-4.3143682,-4.461687,1.3673649,-0.57482797
886.556970803666,-1.2270553,-4.2175775,1.654986,2.3168356,3.06262,0.24360923,-3.9310448,-3.551194,-4.311659,-4.087766,-0.122941256,3.6118467,-3.514704,-3.7182322,1.6388232,-1.3274146
