,Shared topic 1,Shared topic 2,Shared topic 3,Shared topic 4,Shared topic 5,Shared topic 6,Shared topic 7,Shared topic 8,Shared topic 9,Shared topic 10,Metabolin private topic 2,Metabolin private topic 3,Metabolin private topic 4,Metabolin private topic 6,Metabolin private topic 9,Metabolin private topic 10
192.8747678301292,1.6260277,-0.08349635,-2.1979373,2.0152588,-0.49677193,-2.2452352,0.80607074,0.07658303,0.49757344,0.28009748,4.2185106,0.83668876,1.338022,0.57208514,-1.9710481,0.59616405
196.05467685267845,1.6507688,-0.45674905,-0.16180152,1.77677,0.8546161,-0.5226284,-0.049733486,-2.3709478,1.0740219,-0.14147753,3.9521322,1.8862606,1.5672032,0.5964033,-2.2973886,-1.4664818
196.84284972347632,-0.022070821,-1.2690967,-2.864094,-2.1303709,-4.1532145,-0.3032,2.3629909,-3.380615,1.9373989,1.4497552,-2.223478,-3.9954495,2.838053,2.0240955,-3.7798479,-3.3756797
197.92142179424647,1.9874614,-3.1578622,0.5350608,2.680212,0.93205273,0.51033044,-3.3659554,-2.6090248,-4.056276,-0.5627277,5.318907,2.531035,-3.276867,-2.9034488,-1.5767106,-0.48854378
197.97079029094564,1.7577581,-0.89893323,-0.16556269,2.2445428,0.7797037,-0.580279,-0.18432328,-2.3074868,0.15457736,-0.7524068,4.864167,1.436933,0.78091556,-0.8384459,-1.2093602,0.24468791
198.83997255852645,-2.888017,-2.484765,-3.3806503,-3.4709005,-3.9327052,-0.8043452,2.5945642,-3.306317,2.1330616,1.6664065,-6.237643,-3.4504669,2.8885927,2.2729895,-3.21657,-3.351168
199.03801410164277,0.9511328,-0.30801418,-3.4812777,0.8119843,-3.0663762,-4.006228,1.4852134,-3.6517022,2.4094229,-0.19499294,-3.231754,-0.5659822,2.933633,1.7829791,-3.8420126,-2.9264438
203.00783554791133,1.8372965,-1.1854749,1.5549606,2.163387,1.705496,0.09569822,-3.6344254,-3.6799266,-3.7568898,-0.4228043,3.6447706,2.8195457,-3.331305,-3.8065574,-1.199201,-1.8755608
204.94176571712612,1.6711558,-0.62916267,-3.7440426,2.088339,-0.22061628,-2.1272085,1.3607624,-1.6131876,1.0472084,0.18207188,3.8313918,-0.5561432,1.9671189,1.2936567,-2.8686833,0.6148613
206.00182596328784,2.254312,-3.1216478,-0.736814,2.1162765,-1.1871163,-0.23155612,0.40560004,-3.6101735,0.37522283,-0.082991146,3.468529,1.1951258,1.0267646,-0.75271463,-3.307538,-2.4198961
206.93902676715402,1.8079379,-0.8834739,-4.7224703,1.8119669,-3.5148795,-3.2258468,1.8485751,-3.341275,1.7243806,0.48698553,1.7896171,-3.4787009,2.5853822,1.8533418,-3.7137837,-2.8237724
210.84240628593324,-0.29382426,-3.4571161,-4.714587,-2.880756,-4.176098,-4.5100484,2.6861944,-3.8455036,2.674655,-0.6921809,-5.514624,-3.9998524,3.0858302,2.5485406,-3.9875433,-3.786955
211.001576672857,1.417527,-4.6110272,-0.058770128,2.7090523,-4.272821,-3.9596498,-3.4627762,-3.5182757,2.355093,-3.9619203,4.2245274,-3.570273,1.9406742,1.2225391,-3.112815,-1.4454696
212.88710115128885,2.1477938,-2.1392875,-4.663012,2.142043,-3.881332,-4.0924582,0.84842455,-2.766985,1.6280669,-0.15121035,3.1212986,-3.011093,2.259878,0.65426815,-3.4362607,-2.3249698
216.03618526722593,1.6488777,-1.5005493,-1.8065305,2.1378572,-0.58691275,-0.6945191,1.0714475,-0.8296224,0.8067714,-0.21415818,4.1141434,0.30832186,1.7443495,1.0768073,-3.0440984,0.5571195
216.9287627592466,2.2316887,-3.1022897,0.44044173,3.0184226,-0.089470714,-0.054027554,-3.7694268,-1.8834608,-4.3600607,-1.2496706,5.429941,2.4267135,-3.6267107,-3.554438,-1.9780803,-1.3312224
217.01241249182988,2.074617,-1.8441509,0.64188385,2.4254546,0.71172196,-0.5887054,-3.8717368,-2.4121888,-0.9582932,-0.48651642,4.983625,1.2995054,0.80524725,-2.3187678,-1.6154672,0.87756765
219.04566742133866,1.4667765,-3.8045485,1.3480848,2.038383,-4.265371,0.99591476,0.6428831,-4.1386256,0.98797923,-0.2667464,3.094457,-3.40698,1.8195056,0.7909154,-3.3700666,-2.6477816
224.95798481468776,1.8700016,-3.3351142,0.5708184,2.8493652,1.062175,-0.20652008,-4.1921077,-1.9364341,-3.651209,-0.4724785,5.1926603,2.2595446,-3.4534478,-3.636579,-1.6180727,-0.62750953
224.98973047401952,1.8456459,-1.3416523,0.93292475,2.3390472,1.3939497,0.42418984,-3.66867,-3.6150432,-2.2497056,-1.0447528,4.338636,2.4088097,-1.0161029,-3.4885926,-1.6465143,0.028575111
225.06208254065837,1.1997589,0.19208476,0.110540494,2.151804,-0.009438828,-2.5604107,-0.41494352,-3.6897283,1.1022645,-0.22905801,3.9904685,2.0219693,1.0747914,-0.93780357,-2.9952977,-0.87551135
225.98662968204684,1.8670197,-1.5931493,-1.2129414,2.162827,0.28111407,-0.7527849,-0.12141416,-3.394951,0.69318783,-0.008309772,4.1261215,0.9928338,1.3537736,0.4471457,-2.9295003,0.39898974
227.20205935346317,0.29569942,-0.5919404,0.19660537,2.087612,2.5077,-0.27626857,-1.0207849,-2.9164114,-0.2898609,-4.1669908,0.6173632,2.9302816,-2.9898076,-4.362012,2.1310203,-0.35886383
228.0514646729996,0.33392146,0.96382314,-4.1416016,-4.0324717,-3.7840009,-2.443716,2.8214989,-3.695488,1.6786582,0.7652741,-5.6308675,-1.9338634,2.7547932,1.7309448,-3.418565,-3.5496178
228.064637989851,1.7001046,-1.6153555,0.27021345,2.5180824,1.4251487,0.37720764,-4.3310747,-2.5200458,-3.687726,-0.746293,5.367363,2.025042,-3.5273755,-4.347437,1.1879926,0.9263535
229.01209235449537,1.746876,-1.7519184,1.1986583,2.8897288,1.7341644,-0.14860833,-3.7810178,-3.101462,-4.430516,-2.6406522,5.9802437,2.840661,-3.4864147,-3.8341208,-1.1224897,0.13323174
230.01681152516386,1.0853304,-3.7998455,-4.05519,0.81069005,-3.6499083,-3.9900026,1.687251,-3.5512881,2.8503447,-4.257114,3.0201545,-1.5539804,2.693815,0.8692029,-3.0680752,-2.7441964
234.85947578714223,1.6759285,0.1460509,-4.736206,1.5038427,-3.4448056,-4.508966,1.936282,-3.334651,1.8163395,0.23652758,3.4809933,-1.3205249,2.5358045,1.6621403,-3.9516768,-1.6261164
236.00500697158222,1.1782345,-1.6129645,-3.9992833,-3.119458,-3.2077785,-0.2335696,2.3322556,-2.6602597,2.2639585,-3.1829293,-3.1240225,-1.8744047,2.9845738,1.4006623,-3.0170367,-3.2811532
238.90117805852654,2.0010564,-0.31476256,-0.3039245,2.2966926,1.0887754,-0.2472296,-3.8679743,-1.3426731,-4.403721,0.020360846,4.7822495,2.1029477,-3.6046677,-4.1765027,-1.3883208,0.9049749
239.01703058836446,1.1143423,-0.078730814,0.5761399,3.0597944,-0.43399236,0.91776437,-3.7762625,-3.2558172,-4.0171323,-2.2746458,5.9192824,1.6935518,-3.5384696,-3.661834,-1.5487906,-0.6714196
241.2176960257089,-0.29333073,-2.7746873,0.46250653,2.2954676,2.8501184,0.030375676,-4.5907946,-2.3476496,-3.3142838,-4.578871,0.53103805,3.2235305,-3.9138691,-4.2227364,2.2070065,-0.85132104
243.9569907819224,1.7260596,-0.708844,0.18480362,2.0601013,0.5643505,0.02925431,-1.768847,-2.1343594,-0.47189325,-0.041745756,4.578581,1.7193394,-1.0590636,-3.033344,-2.2609406,0.5774934
243.96634125345926,2.2857943,-3.9895504,0.8623407,2.8419683,-1.9089473,0.29399505,-4.265639,-3.587185,-3.9627728,-1.3902041,4.9956913,1.9520619,-3.6497164,-3.49305,-2.1807997,0.16012241
245.05446506999195,1.9458658,-2.1662123,1.3241297,2.5370712,1.4852589,0.8713033,-4.0567846,-3.8405051,-4.7950687,-0.8350284,5.5087905,2.548187,-3.8674605,-4.024878,0.8570701,-0.5703279
252.02560449977886,1.8799592,-1.171123,1.3567512,2.617715,1.627395,-1.9014021,-3.9485848,-3.5363264,-4.468156,-0.96934885,5.34137,2.586078,-3.4681191,-3.8656094,-2.2365181,-1.0642608
253.00992732046052,1.632163,-2.3570461,-4.579596,1.2515497,-2.789907,-4.4033213,1.4495504,-3.566306,2.36588,0.041941088,-0.31076288,-2.4414995,2.718307,1.7245576,-3.7439115,-2.5265555
253.21776629818507,0.765675,-1.9827144,0.4539801,2.602753,2.5503201,0.4298665,-4.831423,-1.8796961,-5.20187,-4.7149405,2.0511107,2.8306403,-4.344015,-4.595663,2.4340575,0.02164295
258.9966528160474,1.8437331,-0.7175448,-1.2849479,2.2173784,0.32134464,-2.4425976,0.8951817,-3.1366186,1.0197757,-0.49915904,2.8901196,0.8846564,1.8021098,0.6119576,-2.2869868,0.71270037
262.90041445787443,1.4003818,-3.261365,-4.7281146,0.15523247,-4.201539,-4.596133,2.2977889,-4.009884,2.4547017,-0.23835084,-0.26669264,-3.4099953,2.9208665,2.2353415,-3.9843304,-3.3767023
263.0410068270129,1.9397439,-2.849365,-2.9424489,-1.7856945,-4.067954,0.46569598,2.032395,-3.0515223,1.384845,0.7563573,-4.202758,-3.4024231,2.8009126,1.7951608,-3.8330748,-3.6560626
264.8975673009733,1.2836322,-2.7459993,-4.7393403,0.33105588,-3.930209,-4.4514675,2.2903783,-3.9619682,2.3412209,-0.073947586,-2.8206196,-4.0773745,2.883232,2.1995006,-4.023354,-3.5606203
266.9424158596048,1.9738948,-2.0944278,-2.9965396,2.3316445,0.07962812,-0.5785293,-0.04348653,-2.4507918,0.47358048,-0.43177676,4.3999057,1.1366147,1.1053889,0.39281967,-3.3596382,0.051297724
269.24867786223507,-1.1169877,-4.5797424,0.53165805,2.021567,3.1898804,-0.17964934,-4.000453,-3.863637,-4.5398293,-4.556844,-0.49618363,3.5769708,-3.8607116,-4.029578,1.8025185,-1.9595062
270.0913605695849,1.8100709,-2.419747,-0.2904784,1.7725474,-3.7747905,-2.1566396,1.4914185,-3.8651125,1.7235543,0.28095874,0.7342951,-2.6153946,2.4202058,1.6491288,-3.746676,-2.735697
271.10340537771975,1.5754691,-4.259154,1.3514936,1.1055493,-4.711504,0.91561544,0.9387561,-4.6030574,1.2339079,0.37398475,-1.5819223,-3.3784263,2.1210668,1.2205915,-3.7779346,-2.914058
275.03658577190896,0.13781112,-3.1711204,-4.281758,-0.33587083,-3.8204207,-3.4391782,1.6572306,-3.422064,2.8207178,-0.5852989,0.34406185,-3.017086,2.7519479,1.0321047,-3.1622355,-3.1553376
280.0286298039873,1.7989321,-0.6434707,-3.2393527,1.7115504,0.15264687,-3.9381807,0.9052756,-3.3850858,1.8323182,-0.119150646,3.1824305,0.9302007,2.260663,1.3720633,-3.5406196,-2.83201
281.0362856493995,1.9572741,-3.8796604,-0.63803834,2.1088529,-1.2541623,-0.5704591,1.1404959,-3.3448575,0.96943206,-0.514127,4.708087,-0.764195,1.8653479,1.1411343,-2.7053146,-1.8525832
281.0518004312097,1.6684723,-2.5336964,-0.415412,1.9602842,-0.9756256,0.23414853,1.1579701,0.34785354,0.58732295,-0.059722718,3.0540805,0.6839298,1.6798722,0.99822223,-1.2822883,0.29960412
281.24029940640725,-1.9837011,-3.7090573,0.8298897,2.4633982,3.01042,0.47030574,-3.9845307,-3.6117125,-4.306539,-4.0309215,-0.1082232,2.9497335,-3.5512035,-3.7501051,2.3403091,-1.6168759
283.25573969089584,-1.2161497,-4.740532,1.1365896,1.8579711,3.0404766,0.49084255,-4.3988266,-4.0187273,-4.622124,-4.5646925,-0.016841173,3.4705088,-4.0189304,-4.262918,1.998957,-2.409978
284.26762446091493,0.93316364,-1.1082457,0.058308337,2.1431186,2.702154,-0.2765484,-4.2551026,-4.028681,-2.3402927,-2.250676,1.3986989,3.174953,-3.8458712,-4.4464746,1.7712989,0.7605186
284.7752181446451,-2.1001947,-4.1471195,-4.553096,-3.5463924,-4.177341,-4.3853536,2.809251,-3.802081,2.7770746,-1.842312,-6.246089,-3.666415,3.1420064,2.6307092,-3.9036345,-3.522487
295.2282245509332,-1.7263929,0.15575466,0.8056613,-0.5681996,3.3115544,-2.8059556,-4.110572,-3.6500134,-4.207361,-3.5947347,-1.7287748,3.8591573,-3.0555234,-3.527109,0.72918516,-2.2403126
296.99945362653375,-1.9421918,-3.8411112,3.1106856,2.4352403,-1.8100824,-0.8618258,-3.6304274,-3.669726,-3.8043761,-3.934681,1.250611,2.3196814,-2.7797663,-3.2508457,-2.4136834,-1.6212993
301.21751275776575,-1.6100427,-4.7317696,-0.36176944,1.8560859,3.2486584,-0.37899834,-4.487755,-3.2848284,-4.7200284,-4.2780647,-0.27041554,3.5207622,-4.0806074,-4.220036,2.2858524,-2.9714925
303.05047978091903,1.9429322,-3.1778023,-1.4108644,2.2677689,-3.8043933,-2.4311233,1.0000993,-3.8460817,1.4241908,-0.6881828,4.6228027,-3.1782513,2.0300276,1.0992845,-3.4749253,-1.7071396
304.23647570057256,0.99370104,-2.3028774,-0.19623926,2.5761933,2.5375855,0.41193032,-4.8545527,0.0068502743,-5.156329,-3.9921203,3.04567,2.7611554,-4.268981,-4.529307,2.3350594,0.40291953
307.26475333661443,-3.0719829,-4.977958,0.41280788,2.0265012,3.2035613,0.9432719,-4.5657353,-3.75157,-4.8908963,-4.573856,-0.33209753,3.4188602,-4.13196,-4.3680778,2.2388387,-1.9988905
308.0987783478931,1.8435355,0.3065222,-3.93254,1.8670199,2.2126336,0.07763641,-3.570763,-3.7610128,-1.0377303,-1.9448425,4.681279,2.5845573,-2.361646,-3.2315297,-1.0487742,-1.4737873
323.028674108115,1.9243574,-0.07279504,1.5368434,2.0176728,1.849784,-0.21194696,-4.596641,-4.18288,-4.9115696,-0.46682793,4.8944497,3.0382392,-3.9466765,-4.3207216,-2.316031,-2.1449513
327.2334488570279,-0.9553487,-3.529586,-2.3803174,1.6032999,3.2063763,-0.18775763,-4.336886,-1.8263881,-4.7397394,-4.047918,1.1651905,3.4550402,-3.873638,-3.8027241,2.3102272,-3.0373666
329.24916906370004,-0.9826162,-4.415875,-0.5030392,1.895312,3.295371,0.24651967,-4.535786,-2.897503,-4.872461,-4.466387,-0.2569039,3.471489,-4.165973,-4.2348633,2.4496305,-2.604592
331.2643761131768,-0.145248,-4.6240954,-1.2218324,1.5514725,3.2404807,0.6492052,-4.610529,-1.7549707,-4.8562713,-3.892295,0.19315791,3.566842,-4.029693,-4.1568894,2.3722765,-2.9935765
333.09419689884004,1.7244215,-4.199316,-0.029887386,1.9767026,-0.021926342,-0.16602837,0.7879609,-1.665802,0.58090353,0.10804979,3.7519298,1.4919014,1.7078557,0.88523245,-2.9014149,-0.67401356
347.04014579367134,1.13084,-0.73116314,1.8563808,2.1751711,2.5288305,0.08771748,-4.030457,-3.8580854,-4.2555985,-4.0105314,3.6490192,3.3935444,-3.4708385,-3.7797863,-2.0147665,-1.009326
360.9624010138954,-0.85967505,-3.6662445,-4.1119494,-3.045064,-3.2435627,-3.5951786,1.446323,-2.9600997,3.3582761,-3.604044,-2.6182456,0.24252996,2.5712233,-1.7956058,-2.986356,-2.6773438
360.9714027015639,-2.114603,0.6533247,1.263581,2.832161,2.870329,-4.430366,-4.120521,-3.9869533,-4.4534836,-4.273416,2.6775444,3.3092597,-3.6378632,-3.9096465,0.2321829,-1.9822221
362.051071780642,1.2035948,-3.006408,2.527651,2.7555873,1.5645498,-3.2552364,-3.8658702,-3.6272495,-4.2481785,-3.666666,4.7106733,3.2440138,-3.481402,-3.714326,-2.7595046,-1.7239963
362.9596002952725,-0.6805939,-0.24255577,-3.5168242,0.6376975,-3.2819383,-3.788182,2.024201,-3.6742332,2.4360967,-0.5223253,1.1282372,-3.1033008,2.8225954,1.5403789,-3.3614821,-2.7560499
364.9569285058741,0.8037694,-1.3798028,-4.2387767,1.1273259,-2.159323,-4.160577,1.6389142,-3.6365445,2.6301975,-0.13552658,1.7256882,-1.2310147,2.5539284,0.94260347,-3.5717018,-1.9696591
382.9051074017063,-0.51310134,-3.3277557,-4.3421187,2.0427535,-2.7213502,-2.564887,1.3804138,-3.5554254,2.6588283,-0.39081103,-1.8965135,-2.3038583,2.7355657,-1.9199339,-2.5447655,-1.5747955
384.9021188095627,0.88861775,-3.6111023,-4.079378,0.4629883,-2.5747519,-3.692107,1.6335325,-3.067272,2.772351,-3.1386929,0.19729948,-2.3104866,2.7556736,1.5256692,-2.5607207,-2.731952
393.2782623168676,-3.1888576,-3.073078,-4.2069807,0.7470318,-2.893458,-3.2460246,1.4616584,-3.201919,3.0932858,-3.927602,-1.5015044,-2.8481333,2.782716,-0.46166614,-2.6385834,-1.4307011
396.9206742817861,-0.0836275,-1.3316216,-2.9648385,2.1369252,0.92217904,0.22746027,1.1191307,-2.7473168,2.0518432,-2.4486766,3.97496,-2.3685603,2.367728,-2.08275,0.10836982,-1.3171039
398.9177721690224,1.008157,-3.3509183,-3.5878103,1.6391727,0.72967523,0.24691416,1.4404006,-3.5899704,1.9909654,-1.0412585,4.1283197,-0.79669505,2.2264578,0.49480867,-1.5229435,-2.0458708
423.9395643825002,0.14058496,-3.2941744,-0.2911516,1.800888,2.303822,1.0614572,-0.67046875,-3.765468,0.68616307,-1.9725821,2.970934,2.9208093,-1.3535371,-3.407885,1.8524357,-0.7503344
437.9553421313627,0.29351813,-4.413256,-0.03818496,2.6688688,2.4119542,1.5069191,-3.6570182,-3.5968893,-4.3555417,-4.4136777,2.2985425,2.908088,-3.660741,-3.9197397,2.4331431,-2.4901264
439.9524092951356,0.39163256,-3.2257454,0.20480561,2.7878218,2.388857,1.550787,-3.5993655,-3.2333694,-3.2740343,-4.0886416,2.4114883,3.217597,-3.332422,-3.4968424,1.8748767,-2.08191
451.9709186513586,-1.4248909,-4.356514,-2.6595695,2.8569226,2.685454,1.6741354,-3.9944398,-3.9515731,-4.2244577,-4.2536974,2.3620484,3.2382832,-3.6562824,-3.8306172,1.8197829,-1.4480596
457.90052695249165,-1.6369638,-4.379748,-0.6083132,2.8416333,2.6541865,1.8123859,-3.9784222,-3.3591404,-4.0476255,-4.0588255,1.5583017,3.1922154,-3.5557199,-3.7053838,2.5279365,-1.3921547
459.8977515489512,0.7301385,-3.3356628,-0.88920623,2.5708778,2.6105125,1.8943309,-4.0052366,-3.530419,-3.966644,-4.133594,2.0530095,3.1737552,-3.619558,-3.636614,2.2889423,-2.0201094
464.85043842507764,-0.6705506,-2.970734,-4.013241,0.94198006,-2.6601763,-3.3828695,1.9128897,-3.3104312,2.754733,-2.9744756,-0.11943889,-2.741871,2.6324074,0.9874202,-2.9810462,-2.6541872
465.986391371257,-0.047839954,-4.9057145,-1.7719498,2.9321625,2.5810027,1.3511888,-4.6014857,-3.4086113,-4.788304,-4.708556,2.0599146,2.9528441,-4.175501,-4.4067783,2.409326,-1.0390599
466.84747244516325,1.0466374,-3.5912716,-3.7056742,0.93482053,-0.17052402,-2.4315464,1.2904536,-3.3538435,2.5884216,-0.7207084,-1.1392338,-1.1312575,2.735616,0.6287184,-2.1203358,-1.379561
467.98362166700974,-1.4779509,-4.525367,-1.2609707,2.9873533,2.6961055,1.3366163,-4.398772,-3.715366,-4.7428727,-4.5480604,1.7858355,3.0027893,-4.096411,-4.194973,2.5248706,-1.882441
471.91621148448985,-2.4072683,-4.561054,-0.39747533,2.9437282,2.6961112,1.5977896,-4.3256598,-3.8007681,-4.735306,-4.4584913,1.7282755,2.9265237,-4.0913405,-4.2135696,2.4144447,-1.784278
473.91335764945956,-0.63765347,-4.662315,-1.729241,2.8798945,2.7463312,1.8441948,-4.3238688,-3.9194534,-4.6198244,-4.525815,1.316375,3.1050184,-3.8803434,-4.138948,2.5671966,-2.0274713
528.2732926516458,-0.6386971,-4.9368987,1.1910218,2.439406,2.9018207,0.6374056,-4.605864,-3.6343818,-4.890787,-4.679803,0.55393124,3.2467291,-4.1876717,-4.4673176,2.3850822,-0.91923845
788.5476587894711,-0.7203041,-2.8943021,0.3282215,2.22496,2.9733057,0.048214905,-3.9672153,-3.3512607,-4.340728,-3.9566193,0.25682855,3.0685265,-3.4882958,-3.6056757,2.4061663,-0.7605247
885.553757973446,-0.24689463,-4.966744,1.1141307,2.3721716,2.8049197,0.3565889,-4.6139383,-3.2269766,-4.8928266,-4.6327095,0.6624317,3.2321386,-4.2736692,-4.4317417,2.3207216,-1.4562662
886.556970803666,-1.321806,-4.2320766,1.641251,2.1891718,3.0258305,0.4267669,-3.9173996,-3.54936,-4.313769,-4.0191526,0.67190814,3.15932,-3.49839,-3.6899107,2.6132665,-1.9890841
